id,name,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,city,state,market,zipcode,property_type,room_type,accommodates1,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,calculated_host_listings_count,reviews_per_month
6575380,One bedroom with Lounge,34392395,Sam,27-May-15,"Seattle, Washington, United States",50%,100%,f,Queen Anne,1,1,t,t,"1st Avenue North, Seattle, WA 98109, United States",Queen Anne,Seattle,WA,Seattle,98109,House,Private room,5,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150,,,1,$0.00 ,1,1125,t,0,0,11,285,9,100,10,10,9,9,10,10,f,f,flexible,f,1,1.99
6004058,LOWER QUEEN ANNE STUDIO W/PATIO,9031463,Marina,24-Sep-13,"Seattle, Washington, United States",50%,100%,f,Queen Anne,1,1,t,t,"West Olympic Place, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Entire home/apt,2,1,0,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,,,1,$0.00 ,1,1125,t,28,58,87,87,20,92,9,9,9,9,9,9,f,f,flexible,f,1,2.29
9550869,Queen Anne Craftsman,12867960,Maureen,6-Mar-14,"Seattle, Washington, United States",90%,100%,f,Queen Anne,1,1,t,t,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Bungalow,Entire home/apt,10,3,4,4,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers}",349,,200,1,$0.00 ,1,1125,t,30,60,90,354,0,,,,,,,,f,f,strict,f,1,
8515408,Queen Anne Hill Craftsman studio,3502513,Jennifer,7-Sep-12,US,100%,100%,f,Queen Anne,1,1,t,t,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Bungalow,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",110,,50,1,$0.00 ,2,1125,t,30,60,89,89,3,100,10,10,10,10,10,10,f,f,moderate,f,1,1.06
5383192,Craftsman House Near Everything,27606550,Christine,11-Feb-15,"Seattle, Washington, United States",N/A,N/A,f,Queen Anne,1,1,t,t,"West Boston Street, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",160,100,55,2,$25.00 ,2,1125,t,0,0,20,295,1,100,8,10,10,10,10,10,f,f,moderate,f,1,0.16
1112092,Seattle Backyard Cottage-Queen Anne,5856339,Annie,10-Apr-13,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,t,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,4,1,1,3,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating}",130,140,75,2,$25.00 ,3,1125,t,30,60,89,89,26,95,10,10,9,10,10,9,f,t,moderate,f,1,0.8
7772661,:: Carriage House :: Queen Anne ::,40885963,Michael,8-Aug-15,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,t,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,,50,2,$50.00 ,1,1125,t,25,51,81,142,2,100,10,10,10,10,10,10,f,f,moderate,f,1,2
7714294,Top Floor Apt. W/ Spectacular View!,3521823,Elise,10-Sep-12,"Seattle, Washington, United States",N/A,N/A,f,Queen Anne,2,2,t,t,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Entire home/apt,3,1,1,1,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",137,,20,2,$20.00 ,2,1125,t,0,0,28,303,3,100,10,10,10,10,10,10,f,t,moderate,f,2,0.64
10310373,"Cozy, cute, Queen Anne living",53050379,Ana,2-Jan-16,"Seattle, Washington, United States",N/A,N/A,f,Queen Anne,1,1,t,f,"14th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Private room,3,1,1,1,Real Bed,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",20,,,1,$0.00 ,1,1125,t,18,46,76,351,0,,,,,,,,f,f,flexible,f,1,
9368342,"Beautiful, Modern Townhouse",1039322,Manomi,30-Aug-11,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,t,"8th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",150,500,50,2,$30.00 ,4,1125,t,0,0,0,212,0,,,,,,,,f,f,strict,f,1,
6361863,Located in the heart of Queen Anne,25150356,Kurt & Anna,24-Dec-14,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,t,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145,100,30,2,$10.00 ,2,1125,t,15,39,69,331,44,94,10,10,10,10,10,9,f,f,moderate,f,1,5.64
8105221,Cozy room in Modern Queen Anne Home,15155647,Shiri,6-May-14,"Seattle, Washington, United States",70%,100%,f,Queen Anne,1,1,t,t,"Gilman Drive West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Townhouse,Private room,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",80,,,1,$0.00 ,1,1125,t,30,60,90,364,10,100,10,10,10,10,10,10,f,f,flexible,f,1,2.5
3269390,Stand alone Guest Cottage,12171359,Diane,12-Feb-14,"Seattle, Washington, United States",100%,100%,t,Queen Anne,3,3,t,t,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95,200,60,1,$0.00 ,3,1125,t,18,32,50,321,77,98,10,10,10,10,10,10,f,t,moderate,f,1,4.12
4566393,Beautiful West Queen Anne Craftsman,23669617,Irmela,12-Nov-14,"Seattle, Washington, United States",N/A,N/A,f,Queen Anne,1,1,t,f,"7th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,4,2.5,3,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",400,750,120,4,$20.00 ,2,1125,t,30,60,90,365,0,,,,,,,,f,f,moderate,f,1,
9282409,Bright & Airy room w/ $1M views,560743,Zachary,5-May-11,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,t,"9th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Private room,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",85,,,1,$0.00 ,2,1125,t,0,0,0,247,2,100,10,10,10,10,10,10,f,f,moderate,f,1,1.3
8095168,Private room in upper QA w/ view!,3521823,Elise,10-Sep-12,"Seattle, Washington, United States",N/A,N/A,f,Queen Anne,2,2,t,t,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Private room,2,1,1,1,Futon,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70,,20,1,$0.00 ,1,1125,t,0,0,0,103,1,100,10,10,10,10,10,10,f,f,flexible,f,2,0.25
2746782,Suite Garage on Queen Anne,4016632,Jean-Marc,30-Oct-12,"Seattle, Washington, United States",100%,100%,t,Queen Anne,5,5,t,t,"West Wheeler Street, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials}",90,150,25,1,$0.00 ,2,14,t,18,45,45,103,109,97,10,10,10,10,9,10,f,f,strict,t,5,5.24
6424982,Peaceful Queen Anne Getaway,33524725,Ruth,16-May-15,"Seattle, Washington, United States",100%,100%,f,Queen Anne,1,1,t,f,"9th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",80,,,2,$15.00 ,1,6,t,29,59,89,345,52,92,9,9,10,10,10,9,f,f,flexible,f,1,7.06
762029,Hand crafted Gypsy Wagon with heart,4016632,Jean-Marc,30-Oct-12,"Seattle, Washington, United States",100%,100%,t,Queen Anne,5,5,t,t,"W Wheeler St, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,Camper/RV,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo}",60,150,25,2,$0.00 ,2,7,t,19,44,44,102,191,97,10,10,10,10,9,10,f,f,strict,t,5,4.96
8988281,Cozy 2 BR/1 BA Queen Anne Home,46954097,Nell & Andreas,19-Oct-15,"Seattle, Washington, United States",67%,100%,f,Queen Anne,1,1,t,f,"5th Avenue West, Seattle, WA 98119, United States",Queen Anne,Seattle,WA,Seattle,98119,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",175,250,78,4,$50.00 ,1,15,t,30,48,48,48,0,,,,,,,,f,f,moderate,f,1,
3772674,Cozy Ballard Apartment,18232665,Kim,17-Jul-14,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85,,50,2,$20.00 ,3,1125,t,20,45,75,347,65,98,10,10,10,10,10,10,f,t,moderate,f,1,3.94
7021906,Plum Modern - 5 bdrm Tranquility,28770702,Mercy,4-Mar-15,"Seattle, Washington, United States",100%,100%,t,Ballard,4,4,t,t,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Entire home/apt,12,3.5,5,7,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",465,1000,250,1,$0.00 ,3,1125,t,3,26,46,175,5,96,10,10,10,10,10,9,f,f,strict,f,1,1.38
7618605,1BR-Ultra Hip Ballard-Walk to Bars!,5326074,Mckinzy,4-Mar-13,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",175,250,50,1,$0.00 ,1,1125,t,0,0,0,94,5,96,10,10,10,10,10,9,f,f,flexible,f,1,1.01
7021702,"Modern, Cozy 1 Bedroom Apartment",36805437,Brooke,26-Jun-15,"Seattle, Washington, United States",N/A,N/A,f,Ballard,1,1,t,f,"Northwest 59th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Private room,2,1,1,1,Real Bed,{},60,,,1,$0.00 ,1,1125,t,0,0,0,166,0,,,,,,,,f,f,flexible,f,1,
7680439,Urban cottage in heart of Ballard,1612983,Andrea,16-Jan-12,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,1,1,1,Pull-out Sofa,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",59,,12,1,$0.00 ,1,1125,t,25,55,85,360,16,93,9,10,10,10,10,10,f,f,flexible,f,1,3.29
4258515,**Be in the MIDDLE OF EVERYTHING!*,841009,Lauren,19-Jul-11,"Seattle, Washington, United States",90%,100%,f,Ballard,1,1,t,t,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Private room,4,1,1,4,Real Bed,"{TV,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",47,200,15,2,$10.00 ,1,1125,t,30,60,89,89,23,77,8,8,9,9,9,8,f,f,strict,f,1,3.07
1148517,Cute Cottage in Sunny Ballard,6296335,Fleur,8-May-13,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"26th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Entire home/apt,4,1,2,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",145,100,45,4,$30.00 ,2,14,t,29,59,88,88,45,97,9,9,10,10,10,9,f,f,moderate,t,1,1.44
2487892,Two blocks from downtown Ballard,1343908,Martin,27-Oct-11,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"26th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,1,1,1,Futon,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Shampoo}",70,,,1,$0.00 ,1,1125,t,10,38,68,343,75,94,10,9,10,10,10,10,f,f,flexible,f,1,3.46
3038772,"Cozy Private Room, Bath and Patio",15473800,Lisa,13-May-14,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",55,100,25,1,$10.00 ,2,1125,t,15,43,73,348,86,94,9,10,10,10,10,10,f,f,moderate,f,1,4.43
699460,Ballard Artist's Studio,3587674,Patti And Benson,16-Sep-12,"Seattle, Washington, United States",100%,100%,t,Ballard,1,1,t,t,"NW 60th St, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,4,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",95,,30,2,$35.00 ,2,90,t,7,22,52,327,151,97,10,10,10,10,10,10,f,f,moderate,f,1,3.85
4085439,Historic Ballard House,21066328,Debra,8-Sep-14,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 59th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125,,,1,$0.00 ,1,1125,t,26,49,79,345,6,92,10,10,10,10,10,8,f,t,flexible,f,1,0.38
8053990,Nautical Bedroom in Modern House,23228606,Elin,1-Nov-14,"Seattle, Washington, United States",100%,100%,f,Ballard,3,3,t,t,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",65,,45,1,$0.00 ,1,26,t,21,49,79,354,16,94,10,10,10,10,10,10,f,f,moderate,f,3,3.75
7011773,Pull out couch in garage,23228606,Elin,1-Nov-14,"Seattle, Washington, United States",100%,100%,f,Ballard,3,3,t,t,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,1,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,Essentials}",25,,,1,$0.00 ,1,1125,t,0,0,0,55,0,,,,,,,,f,f,flexible,f,3,
2467550,Tiny Ballard House Near Transit,811494,Alexis,12-Jul-11,"Seattle, Washington, United States",100%,100%,f,Ballard,1,1,t,t,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Entire home/apt,4,1,0,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",40,500,50,2,$10.00 ,5,1125,t,0,0,0,48,0,,,,,,,,f,f,strict,f,1,
2686374,Bunkhouse Topbunk/Airstream Retreat,2231298,Chris,26-Apr-12,"Kirkland, Washington, United States",100%,100%,f,Ballard,4,4,t,t,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Entire home/apt,6,1,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149,,,4,$20.00 ,1,1125,t,27,49,79,354,165,95,9,10,10,10,10,9,f,t,moderate,f,2,7.84
1956274,Sweet Ballard Apartment for Two,7466082,Vera,13-Jul-13,"Seattle, Washington, United States",100%,100%,t,Ballard,1,1,t,t,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125,250,75,0,$0.00 ,3,1125,t,27,49,79,354,48,100,10,10,10,10,10,10,f,f,strict,f,1,2.11
8537192,Charming Old Ballard Bungalow (2/2),43954674,Brian,11-Sep-15,"Seattle, Washington, United States",67%,100%,f,Ballard,3,3,t,t,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,House,Private room,2,0.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",55,,,1,$0.00 ,1,1125,t,0,0,0,247,0,,,,,,,,f,f,flexible,f,2,
5919096,Ballard Victorian 900 sq ft apt,53050,Bob,10-Nov-09,"Seattle, Washington, United States",100%,N/A,t,Ballard,2,2,t,t,"Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",129,250,75,1,$0.00 ,5,999,t,16,46,76,215,2,100,10,10,10,10,10,10,f,f,strict,f,2,0.26
6516529,"One-bedroom Apartment, Ballard",3781927,Katharine,6-Oct-12,"Seattle, Washington, United States",N/A,N/A,f,Ballard,1,1,t,t,"22nd Avenue Northwest, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100,,,1,$0.00 ,1,1125,t,0,0,0,199,0,,,,,,,,f,f,strict,f,1,
3294243,Beautiful Ballard condo with view!,4970133,Paula,5-Feb-13,"Seattle, Washington, United States",100%,100%,t,Ballard,1,1,t,f,"24th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Seattle,WA,Seattle,98107,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",150,,,1,$0.00 ,2,1125,t,0,3,33,258,27,93,10,10,10,10,10,9,f,f,moderate,f,1,1.48
